-567.0,2149.1,-9482.0
-565.1,2154.0,-9477.0
-565.1,2159.0,-9527.0
-565.1,2149.1,-9506.0
-567.0,2137.1,-9494.0
-565.1,2147.0,-9498.0
-565.1,2145.0,-9515.0
-570.0,2101.1,-9513.0
-560.0,2106.0,-9542.0
-567.0,2111.0,-9518.0
-560.0,2130.0,-9510.0
-562.1,2109.0,-9513.0
-586.1,2123.0,-9515.0
-572.0,2159.0,-9496.1
-574.1,2140.1,-9494.0
-550.1,2121.0,-9513.0
-553.1,2106.0,-9518.0
-555.0,2133.0,-9487.1
-560.0,2121.0,-9494.0
-582.0,2121.0,-9506.0
-558.0,2128.1,-9508.1
-567.0,2130.0,-9496.1
-591.0,2128.1,-9506.0
-570.0,2152.1,-9501.0
-562.1,2128.1,-9484.1
-560.0,2082.0,-9463.1
-570.0,2109.0,-9515.0
-550.1,2125.1,-9522.0
-565.1,2123.0,-9475.1
-548.0,2157.0,-9491.0
-584.0,2164.1,-9477.0
-570.0,2123.0,-9460.1
-570.0,2145.0,-9489.0
-567.0,2125.1,-9484.1
-562.1,2087.0,-9472.1
-562.1,2118.0,-9465.0
-548.0,2099.0,-9498.0
-560.0,2094.0,-9491.0
-572.0,2111.0,-9472.1
-565.1,2128.1,-9496.1
-577.1,2145.0,-9467.0
-574.1,2145.0,-9448.1
-560.0,2152.1,-9470.0
-574.1,2147.0,-9472.1
-555.0,2118.0,-9458.0
-560.0,2116.1,-9475.1
-531.0,2092.1,-9482.0
-555.0,2116.1,-9475.1
-577.1,2097.0,-9472.1
-574.1,2116.1,-9458.0
-589.1,2161.1,-9455.0
-584.0,2123.0,-9465.0
-570.0,2133.0,-9467.0
-565.1,2147.0,-9460.1
-553.1,2123.0,-9453.0
-546.0,2094.0,-9467.0
-586.1,2106.0,-9470.0
-555.0,2137.1,-9443.0
-555.0,2142.0,-9465.0
-565.1,2159.0,-9458.0
-577.1,2140.1,-9434.0
-567.0,2125.1,-9441.0
-570.0,2121.0,-9455.0
-572.0,2106.0,-9463.1
-594.0,2106.0,-9443.0
-543.0,2097.0,-9436.1
-550.1,2116.1,-9458.0
-555.0,2113.1,-9455.0
-548.0,2111.0,-9443.0
-543.0,2121.0,-9446.0
-543.0,2130.0,-9436.1
-565.1,2137.1,-9458.0
-567.0,2109.0,-9455.0
-603.0,2116.1,-9431.0
-598.1,2116.1,-9443.0
-594.0,2123.0,-9436.1
-548.0,2128.1,-9439.1
-536.0,2135.0,-9436.1
-519.0,2125.1,-9451.1
-531.0,2121.0,-9458.0
-560.0,2109.0,-9439.1
-608.0,2099.0,-9453.0
-603.0,2118.0,-9451.1
-606.0,2094.0,-9424.1
-589.1,2101.1,-9431.0
-565.1,2130.0,-9453.0
-553.1,2121.0,-9434.0
-555.0,2147.0,-9403.1
-555.0,2166.0,-9431.0
-548.0,2159.0,-9431.0
-553.1,2130.0,-9398.0
-567.0,2111.0,-9443.0
-558.0,2111.0,-9460.1
-570.0,2099.0,-9427.1
-562.1,2125.1,-9408.0
-531.0,2118.0,-9436.1
-553.1,2128.1,-9443.0
-570.0,2121.0,-9434.0
-565.1,2135.0,-9431.0
-591.0,2116.1,-9436.1
-589.1,2135.0,-9415.1
-570.0,2116.1,-9434.0
-550.1,2128.1,-9417.0
-548.0,2137.1,-9429.0
-550.1,2140.1,-9453.0
-541.1,2123.0,-9439.1
-572.0,2123.0,-9417.0
-579.0,2125.1,-9434.0
-570.0,2116.1,-9431.0
-594.0,2116.1,-9408.0
-584.0,2123.0,-9424.1
-572.0,2133.0,-9419.0
-603.0,2111.0,-9436.1
-567.0,2113.1,-9431.0
-560.0,2123.0,-9410.0
-553.1,2099.0,-9405.0
-522.0,2097.0,-9436.1
-546.0,2125.1,-9446.0
-546.0,2147.0,-9419.0
-572.0,2168.0,-9429.0
-598.1,2152.1,-9408.0
-596.0,2142.0,-9388.1
-565.1,2135.0,-9441.0
-553.1,2128.1,-9448.1
-565.1,2118.0,-9436.1
-555.0,2104.1,-9419.0
-558.0,2097.0,-9448.1
-562.1,2133.0,-9415.1
-567.0,2133.0,-9431.0
-550.1,2118.0,-9408.0
-546.0,2145.0,-9398.0
-553.1,2123.0,-9427.1
-570.0,2111.0,-9458.0
-613.1,2099.0,-9384.0
-603.0,2097.0,-9419.0
-579.0,2097.0,-9441.0
-572.0,2104.1,-9412.1
-574.1,2130.0,-9403.1
-548.0,2149.1,-9427.1
-579.0,2145.0,-9417.0
-560.0,2137.1,-9415.1
-529.1,2121.0,-9419.0
-572.0,2078.0,-9410.0
-591.0,2113.1,-9479.0
-579.0,2070.0,-9422.0
-598.1,2099.0,-9367.1
-572.0,2106.0,-9419.0
-546.0,2133.0,-9489.0
-570.0,2109.0,-9415.1
-543.0,2154.0,-9374.0
-555.0,2154.0,-9429.0
-560.0,2109.0,-9458.0
-565.1,2109.0,-9410.0
-565.1,2123.0,-9398.0
-538.1,2111.0,-9446.0
-558.0,2121.0,-9436.1
-550.1,2109.0,-9410.0
-572.0,2097.0,-9410.0
-562.1,2123.0,-9441.0
-574.1,2116.1,-9453.0
-589.1,2116.1,-9410.0
-574.1,2128.1,-9384.0
-543.0,2152.1,-9463.1
-553.1,2106.0,-9441.0
-567.0,2118.0,-9379.1
-538.1,2123.0,-9429.0
-548.0,2101.1,-9475.1
-565.1,2113.1,-9408.0
-560.0,2133.0,-9391.1
-550.1,2113.1,-9460.1
-574.1,2104.1,-9441.0
-584.0,2123.0,-9410.0
-574.1,2125.1,-9396.0
-550.1,2104.1,-9441.0
-555.0,2130.0,-9412.1
-565.1,2121.0,-9417.0
-598.1,2125.1,-9443.0
-572.0,2106.0,-9427.1



-500.0,2137.1,-9434.0
-486.0,2133.0,-9446.0
-534.0,2140.1,-9429.0
-548.0,2152.1,-9441.0
-574.1,2147.0,-9415.1
-574.1,2123.0,-9429.0
-582.0,2135.0,-9441.0
-522.0,2142.0,-9446.0
-534.0,2104.1,-9417.0
-529.1,2092.1,-9415.1
-524.0,2089.1,-9482.0
-527.0,2092.1,-9460.1
-524.0,2147.0,-9405.0
