-881.0,-4908.0,-8663.0
-1388.0,-4757.0,-9338.0
-2135.0,-3546.0,-10495.1
-1566.0,-3103.1,-10815.0
-804.0,-3189.0,-10621.1
-153.0,-3328.1,-10195.1
-383.0,-3349.1,-9328.1
-390.0,-3711.0,-8249.0
-491.0,-3819.0,-8076.0
-644.0,-3560.0,-8718.0
-467.0,-3251.0,-9247.1
73.1,-3258.0,-9187.1
246.0,-3438.0,-8759.0
-64.1,-4135.1,-7846.1
-450.0,-4362.0,-7461.0
-625.1,-4479.0,-7406.0
-661.1,-4585.1,-7265.0
-380.0,-4772.0,-7281.0
-167.0,-4867.1,-7569.0
-43.1,-4697.0,-8189.0
-98.0,-4693.1,-8957.0
-175.1,-4906.1,-9558.0
-752.0,-5176.1,-10190.0
-1372.1,-5205.0,-10415.0
-1458.0,-5320.1,-10418.0
-2243.0,-4592.0,-10092.0
-2990.0,-3347.0,-10353.0
-2827.1,-3036.0,-11220.0
-1956.0,-2978.0,-11198.0
-1664.0,-2985.0,-9585.0
-2226.0,-3752.0,-7799.0
-2569.1,-4281.0,-6961.1
-1922.0,-4154.0,-6707.0
-941.0,-3797.0,-7035.0
-237.0,-3704.0,-7298.0
157.1,-3859.1,-7181.0
406.1,-4147.1,-6776.0
466.1,-4297.1,-6496.1
282.0,-4487.0,-6235.1
318.0,-4647.0,-6173.0
373.1,-4965.0,-6307.1
148.1,-5411.0,-6642.0
18.0,-5607.0,-6882.0
95.0,-5497.1,-7214.0
215.0,-5502.0,-7693.1
114.0,-5444.0,-8311.1
42.0,-5282.0,-9010.1
413.0,-5167.1,-9585.0
1026.0,-4889.0,-9577.1
1158.0,-4784.0,-9637.1
540.0,-4290.0,-11174.0
227.0,-3352.1,-12436.1
1050.0,-2557.1,-12578.0
1826.0,-2667.0,-11644.1
2216.0,-2811.0,-10198.1
1924.1,-2768.0,-9218.0
1168.1,-2933.0,-8833.1
531.0,-3029.0,-8500.1
564.0,-2978.0,-8593.1
969.0,-2775.0,-8622.0
1302.0,-2902.1,-8526.0
1204.1,-3129.0,-8146.1
993.0,-3522.0,-7394.0
854.0,-3807.0,-7260.0
713.0,-4072.1,-7205.0
413.0,-4556.0,-7047.0
167.0,-4910.0,-7092.0
-50.0,-5116.1,-7286.0
-31.1,-5157.0,-7971.0
157.1,-5186.0,-8605.1
239.0,-5255.0,-8785.1
267.0,-5282.0,-8869.1
205.1,-5521.1,-8802.0
169.1,-5760.0,-8605.1



227.0,-3352.1,-12436.1
1050.0,-2557.1,-12578.0
1826.0,-2667.0,-11644.1
2216.0,-2811.0,-10198.1
1924.1,-2768.0,-9218.0
1168.1,-2933.0,-8833.1
531.0,-3029.0,-8500.1
564.0,-2978.0,-8593.1
969.0,-2775.0,-8622.0
1302.0,-2902.1,-8526.0
1204.1,-3129.0,-8146.1
993.0,-3522.0,-7394.0
854.0,-3807.0,-7260.0
713.0,-4072.1,-7205.0
413.0,-4556.0,-7047.0
167.0,-4910.0,-7092.0
-50.0,-5116.1,-7286.0
-31.1,-5157.0,-7971.0
157.1,-5186.0,-8605.1
239.0,-5255.0,-8785.1
267.0,-5282.0,-8869.1
205.1,-5521.1,-8802.0
169.1,-5760.0,-8605.1
-184.1,-5758.1,-8871.0
-323.0,-5533.1,-8785.1
-464.0,-4934.0,-8732.0
-974.0,-4132.1,-9637.1
-1257.0,-3445.1,-11294.0
-1010.0,-2964.0,-11637.0
-625.1,-2832.0,-10667.0
-380.0,-3158.0,-9800.0
-591.0,-3328.1,-9214.1
-900.0,-3668.0,-8447.0
-1099.1,-4108.1,-7554.0
-814.1,-4082.0,-7004.0
-139.1,-3993.0,-7262.0
198.0,-4027.1,-7233.0
574.1,-4226.0,-7655.0
634.1,-4398.0,-7715.0
813.0,-4630.1,-7166.0
1170.0,-4795.1,-6836.0
1211.0,-4942.1,-7140.0
789.0,-5095.1,-7813.1
981.0,-4930.1,-7583.0
1778.0,-5346.0,-7401.0
1328.0,-5823.0,-7779.0
617.0,-5782.1,-8031.0
397.1,-5847.0,-7964.0
1378.1,-5983.1,-8191.1
2599.1,-6831.0,-7152.0
2422.1,-5495.0,-6915.0
2499.0,-4906.1,-10377.0
2949.0,-3941.0,-9566.0
-914.0,-2454.0,-7966.1
-1202.0,-2382.0,-9463.1
-318.0,-4087.1,-8033.0
-737.0,-5301.0,-7233.0
-1499.0,-3831.0,-8014.1
-1795.1,-4374.0,-9228.0
-1159.1,-4029.0,-8919.0
-574.1,-4156.1,-8756.0
-1444.1,-4458.0,-8249.0
-1882.1,-4185.0,-8009.0
-1290.0,-4894.1,-8625.0
-416.0,-5023.1,-8823.0
-627.0,-4618.1,-8653.1
-919.1,-4523.0,-8462.0
-1192.1,-4719.0,-8210.0
-785.0,-4537.1,-8112.0
-395.0,-4501.1,-8608.1
-859.1,-5006.0,-8759.0
-1118.0,-5205.0,-8316.0
-452.0,-5059.1,-7925.0
545.0,-5114.0,-8071.1
188.0,-5059.1,-8107.1
-819.0,-4898.0,-8720.0
-400.1,-5224.1,-9613.1
308.0,-5112.0,-9290.0
380.0,-5114.0,-8689.1
-440.0,-4810.1,-8795.0
-457.1,-4400.0,-9384.0
378.0,-3536.0,-9498.0
947.0,-2981.0,-8799.0
1376.0,-2964.0,-8313.0
2046.0,-3067.1,-7885.1
2140.1,-3342.0,-7645.1
1984.1,-3634.1,-7298.0
1929.0,-4290.0,-6963.0
1275.0,-4429.1,-7360.1
105.0,-4518.0,-8828.0
-206.0,-4697.0,-9855.0
-560.0,-4252.1,-10068.0
-263.0,-3749.0,-9230.0
107.0,-3984.0,-8735.0
411.0,-4214.0,-8842.1
650.0,-4456.1,-8201.0
955.1,-4690.1,-7767.0
1735.1,-4757.0,-7545.0
1338.0,-4568.0,-8000.0
773.0,-4281.0,-8361.0
-376.1,-4353.0,-8948.0
-924.0,-4712.0,-9467.0
-388.1,-4891.1,-9017.0
196.1,-4937.0,-8074.1
1620.0,-5741.0,-8110.1
1989.0,-6045.0,-8270.0
1196.0,-5382.0,-8285.0
849.0,-5571.0,-8495.0
-163.1,-5112.0,-8366.0
-258.0,-4436.0,-8617.1
-594.0,-4286.0,-9623.0
-1324.1,-3426.0,-10190.0
-1151.0,-3230.0,-10049.0
-610.1,-3337.1,-9697.1
-388.1,-3555.0,-9249.0
-747.0,-4104.0,-8237.0
-1851.0,-4211.0,-6850.1
-1487.0,-4786.1,-6673.1
-687.0,-4410.0,-7327.1
-388.1,-4113.0,-8514.0
-510.0,-4309.1,-9053.0
-392.0,-4769.0,-8783.0
-285.0,-4949.0,-8270.0
-438.0,-5083.1,-7909.1
-735.0,-5207.0,-7279.1
-558.0,-5382.0,-7066.1
-220.1,-5320.1,-7052.0
164.0,-5334.0,-7631.0
469.1,-5289.0,-7846.1
471.0,-5715.0,-7801.1
160.1,-5732.0,-7954.1
473.0,-5703.0,-8455.1
545.0,-5487.0,-9053.0
923.0,-5691.0,-9245.0
1479.0,-5780.0,-9288.0
1575.0,-5384.0,-9295.1
751.1,-3946.1,-9453.0
203.0,-3026.0,-9563.0
126.0,-3266.0,-9793.1
222.0,-3280.1,-9597.0
1328.0,-3419.0,-8086.1
1788.0,-3859.1,-7360.1
1093.1,-3996.0,-7162.1
184.1,-4099.1,-7878.0
-215.0,-4029.0,-8718.0
6.0,-3771.0,-9245.0
351.0,-3764.0,-9190.1
789.0,-3957.0,-8416.1
732.0,-4228.1,-7743.0
619.1,-4661.0,-7315.1
299.0,-4827.0,-6961.1
100.1,-5212.1,-6747.0
6.0,-5294.0,-6716.0
184.1,-5322.0,-6834.0
145.1,-5294.0,-7269.0
-170.0,-5258.0,-7906.1
-328.1,-5090.0,-8198.0
279.0,-5313.0,-8373.0
624.0,-5693.0,-8519.0
560.0,-5921.0,-8826.0
16.1,-5667.0,-8945.0
-426.0,-5049.0,-9137.0
-826.1,-4046.0,-9281.0
-1839.0,-3376.1,-10310.0
-2540.0,-2777.0,-11608.1
-2080.1,-2377.1,-12226.1
-1297.1,-2291.0,-11459.0
-1044.0,-2916.0,-9635.0
-1360.1,-3371.0,-8261.0
-1561.1,-3761.0,-7274.0
-1106.0,-3742.1,-7078.1
-500.0,-3582.0,-7272.0



-826.1,-4046.0,-9281.0
-1839.0,-3376.1,-10310.0
-2540.0,-2777.0,-11608.1
-2080.1,-2377.1,-12226.1
-1297.1,-2291.0,-11459.0
-1044.0,-2916.0,-9635.0
-1360.1,-3371.0,-8261.0
-1561.1,-3761.0,-7274.0
-1106.0,-3742.1,-7078.1
-500.0,-3582.0,-7272.0
45.0,-3682.1,-7435.1
131.0,-4063.1,-7870.1
-254.0,-4283.0,-8127.0
-311.0,-4319.0,-8320.1
220.1,-4343.0,-8105.0
560.0,-4293.0,-7763.0
885.0,-4585.1,-7475.0
969.0,-4733.0,-7650.0
1623.0,-4707.0,-8498.0
1852.1,-4920.0,-8301.0
1922.0,-5243.0,-7925.0
2030.0,-5758.1,-8170.1
2247.0,-5377.1,-8625.0
2121.0,-5770.1,-8670.0
2439.0,-5997.0,-8215.1
2698.1,-6155.0,-7830.0
2449.1,-5839.1,-9079.1
1862.0,-4728.0,-10657.1
1105.1,-4051.1,-10008.0
1864.1,-4123.1,-8785.1
2429.0,-3658.1,-8620.1
2686.1,-3433.1,-8672.0
2291.0,-3749.0,-8110.1
2561.0,-3847.1,-6922.1
4316.0,-4178.0,-6067.1
3516.0,-3464.0,-7480.1
2437.1,-3771.0,-9331.1
2827.1,-3641.0,-8378.0
883.1,-4537.1,-9779.0
172.1,-2777.0,-9642.0
1096.1,-3366.0,-9965.0
761.0,-4403.0,-8028.0
842.0,-4705.1,-7818.0
1433.0,-5078.0,-8445.0
627.0,-4037.0,-8483.0
-9.0,-4228.1,-8795.0
220.1,-4549.1,-9376.1
567.0,-4027.1,-8737.1
263.0,-4175.0,-8629.1
-452.0,-4623.0,-8749.1
-890.0,-4886.0,-8933.0
-764.0,-4467.0,-8768.0
-582.0,-4575.0,-8421.0
-852.0,-4798.1,-7743.0
-728.0,-4769.0,-7933.1
-266.0,-4879.1,-8452.1
184.1,-4992.0,-8356.1
-548.0,-5260.1,-7787.0
-1163.0,-5114.0,-7425.0
-1118.0,-5195.0,-7741.1
-368.0,-5363.0,-7657.1
-246.0,-5092.1,-7188.0
-100.1,-4872.0,-7087.1
-433.1,-5243.0,-7145.0
-26.0,-5442.0,-7978.1
-134.0,-5619.0,-8488.1
129.0,-5495.0,-8538.0
-5.0,-5004.0,-8572.1
-5.0,-5229.0,-8830.1
-103.1,-5262.0,-9326.0
-206.0,-5140.1,-9063.0
-529.1,-4616.0,-8663.0
-1173.0,-4168.1,-9161.0
-1235.0,-3809.0,-10114.1
-455.0,-3431.0,-10238.0
662.0,-3084.0,-9451.1
1034.0,-3304.1,-8182.1
1730.0,-3062.0,-6898.1
1395.0,-3965.0,-6637.1
1204.1,-4590.0,-6640.1
-898.1,-5696.0,-7842.0
-1901.0,-4422.0,-9630.0
-1563.0,-3747.0,-10894.1
-562.1,-2780.0,-9838.1
-136.1,-2851.1,-8701.1
35.0,-3546.0,-7976.0
76.1,-3967.1,-8115.0
138.0,-4101.0,-7720.1
-62.0,-4216.1,-7777.1
-728.0,-4539.0,-7691.0
-1154.0,-4592.0,-8007.0
-1233.0,-4671.0,-8210.0
-1147.1,-4702.1,-8481.0
-1025.0,-4527.0,-8747.0
-898.1,-4410.0,-8735.0
-682.1,-4338.0,-8905.1
-196.1,-4477.1,-8950.1
18.0,-4616.0,-8907.0
-433.1,-4168.1,-9039.0
-333.0,-3553.1,-8498.0
299.0,-3321.0,-8637.0
143.0,-2988.0,-9680.0
-1166.0,-2823.0,-11036.0
-2212.1,-2645.0,-12494.0
-2373.0,-2078.0,-12767.0
-1846.1,-2349.0,-11213.0
-2279.0,-2648.0,-9321.0
-2444.0,-2859.0,-7621.1
-2016.0,-2885.0,-7083.0
-1199.0,-2954.0,-7961.0
-1022.0,-2945.0,-8711.0
-917.0,-3029.0,-8917.1
-644.0,-3148.1,-8488.1
-424.1,-3330.0,-8119.1
-541.1,-3761.0,-7959.0
-960.0,-4063.1,-7583.0
-1118.0,-4307.0,-7401.0
-1264.1,-4523.0,-7497.0
-1453.1,-4499.0,-7748.0
-991.1,-4537.1,-8081.0
-617.0,-4525.1,-8050.1
-637.1,-4894.1,-7899.0
-823.1,-4997.0,-8002.1
-881.0,-4855.1,-8471.0
-1058.0,-4695.0,-9321.0
-1293.0,-4305.0,-9513.0
-289.1,-4645.1,-9539.0
126.0,-4649.0,-9408.0
-196.1,-4403.0,-9951.0
-1058.0,-3601.1,-10732.1
-1420.1,-2902.1,-11723.0
-524.0,-2566.1,-11957.0
550.1,-2485.1,-10665.0
1129.1,-2423.0,-8598.0
801.0,-2835.0,-8004.0
-64.1,-3179.0,-8395.1
-493.1,-3280.1,-9056.0
-476.0,-2906.0,-9288.0
-62.0,-2734.1,-8974.1
198.0,-2851.1,-8347.1
555.0,-3244.1,-7913.0
677.0,-3148.1,-7825.1
516.0,-3234.0,-7540.1
172.1,-3665.0,-7198.1
35.0,-4068.0,-6992.0
378.0,-4360.1,-7044.0
658.1,-4470.0,-7372.1
667.1,-4839.0,-7981.1
198.0,-5016.0,-8160.0
-206.0,-5176.1,-8227.1
-218.0,-5346.0,-8335.1
23.0,-5267.0,-8845.1
97.1,-5224.1,-9434.0
47.0,-5023.1,-9834.0
-179.0,-4745.0,-9697.1
-534.0,-4317.0,-9973.1
-1324.1,-3701.0,-11210.0
-2040.0,-2557.1,-12068.0
-1247.0,-2277.0,-11663.0
-498.0,-2325.0,-10665.0
-292.1,-2523.0,-9412.1
-419.0,-3005.0,-8131.1
-802.1,-3400.1,-7293.0
-1185.0,-3658.1,-7212.0
-907.1,-3443.0,-7746.0
-160.1,-3220.1,-8088.0
380.0,-3321.0,-8036.0
473.0,-3603.0,-7727.0
437.0,-3876.0,-7588.1
279.0,-4025.0,-7791.0
107.0,-4084.1,-784



390.0,-4503.0,-7957.1
435.0,-4630.1,-8320.1
418.1,-4745.0,-8459.0
413.0,-4736.0,-8641.1
279.0,-4582.1,-9044.0
418.1,-4520.0,-9534.0
859.1,-4635.0,-9302.0
909.0,-4700.0,-9144.0
775.1,-4745.0,-10016.0
445.1,-3898.1,-11452.1
698.0,-2717.0,-12010.1
1069.1,-2614.1,-11057.0
1500.0,-2966.0,-9894.0
1450.1,-2981.0,-8696.0
1742.0,-3148.1,-8091.0
1139.0,-3318.0,-8268.0
-7.1,-3661.1,-8730.0
160.1,-3297.0,-8888.0
1177.1,-3237.0,-9309.0
1627.1,-3230.0,-8869.1
1551.0,-3464.0,-8325.0
1280.0,-3768.0,-8127.0
1773.0,-3677.0,-8124.0
2851.1,-3819.0,-7593.0
2303.0,-4171.1,-7315.1
1074.0,-3898.1,-9276.0
176.0,-931.1,-10231.1
57.0,-2119.1,-9510.0
713.0,-2741.0,-9161.0
480.0,-2574.0,-8991.0
318.0,-2621.0,-9216.0
294.0,-2777.0,-9048.0
105.0,-2758.1,-9024.0
-254.0,-2602.1,-9123.0
-242.0,-2887.1,-9230.0
-493.1,-2976.0,-9149.0
-926.0,-3024.0,-8936.0
-946.1,-3067.1,-8893.1
-701.0,-2971.1,-9185.0
-536.0,-2796.0,-9369.0
-491.0,-2665.1,-9625.1
-352.1,-2720.0,-9352.1
-333.0,-2803.1,-8900.0
-608.0,-2746.1,-8443.1
-452.0,-2818.1,-8462.0
-220.1,-2851.1,-8450.0
-112.1,-2914.1,-8634.0
-69.0,-2827.1,-8886.0
-57.0,-2832.0,-8842.1
-249.0,-2662.1,-8902.1
-304.1,-2574.0,-9611.0
-263.0,-2595.0,-10727.0
-64.1,-2832.0,-10945.1
449.0,-2976.0,-10538.0
1069.1,-2803.1,-10674.0
1043.0,-1930.1,-10993.1
756.0,-1101.0,-10837.1
490.1,-658.1,-10657.1
433.1,-426.0,-10882.1
691.1,-560.0,-10887.0
646.1,-637.1,-9640.1
959.0,-792.0,-8771.0
1244.0,-764.0,-8629.1
1335.0,-735.0,-8830.1
1328.0,-582.0,-9496.1
1206.0,-644.0,-9877.1
1244.0,-1075.1,-10451.0
1127.0,-1501.1,-10253.0
971.0,-1994.0,-9388.1
945.0,-2346.0,-8507.0
1017.0,-2514.0,-8179.1
1170.0,-2595.0,-8151.0
1168.1,-2576.0,-8411.0
921.0,-2586.0,-8265.0
703.1,-2588.0,-8148.0
390.0,-2789.0,-8095.1
322.1,-2947.1,-8021.0
150.0,-3067.1,-8244.0
129.0,-2978.0,-8814.0
327.0,-2973.0,-9487.1
598.1,-2751.0,-9843.0
959.0,-2763.0,-10511.0
988.1,-2490.0,-11016.0
270.0,-2396.0,-10296.0
504.0,-2001.0,-10439.0
923.0,-1144.1,-12307.1
701.0,-234.0,-12501.0
-76.1,14.0,-11016.0
-603.0,-479.0,-9589.1
-766.1,-917.0,-8335.1
-582.0,-1218.0,-7662.0
-124.1,-1187.0,-8304.0
466.1,-950.0,-9932.0
361.1,-838.1,-11009.0
-9.0,-1056.0,-10396.1
-131.0,-1367.0,-8761.1
-361.1,-1635.0,-7638.0
-519.0,-1851.0,-7652.0
-505.1,-1970.0,-7801.1
-244.1,-2202.0,-7873.1
85.1,-2356.1,-8536.1
76.1,-2502.0,-8821.1
-103.1,-2586.0,-9079.1
-2.0,-2875.1,-9032.0
191.0,-2942.0,-8979.0
524.0,-2856.0,-9441.0
401.0,-2789.0,-10068.0
131.0,-2796.0,-10356.0
571.1,-3313.1,-10346.0
1151.0,-3110.0,-10339.1
998.0,-1841.0,-11352.0
1833.0,-565.1,-12915.0
1903.1,-60.0,-13492.1
342.0,322.1,-12475.1
-548.0,-172.1,-9328.1
212.0,-1609.1,-7312.1
1137.0,-2310.0,-7131.0
1963.1,-2559.0,-7985.0
1651.1,-2018.0,-9391.1
744.0,-1350.0,-9968.0
141.0,-1393.1,-8680.1
64.1,-1920.0,-7672.1
-31.1,-2332.1,-7243.1
231.0,-2540.0,-7535.0
334.1,-2722.1,-7909.1
346.1,-2902.1,-8079.0
145.1,-3050.0,-7842.0
35.0,-3246.0,-7918.1
-24.0,-3242.0,-8459.0
61.1,-3256.1,-8979.0
90.0,-3443.0,-9180.0
76.1,-3459.0,-9238.1
294.0,-3239.0,-9592.1
138.0,-3151.1,-10222.1
-388.1,-2808.0,-10475.0
-524.0,-2377.1,-11543.0
35.0,-1487.0,-12187.1
23.0,-191.0,-11514.0
-378.0,294.0,-12010.1
-859.1,52.1,-11400.0
-1027.1,-311.0,-9637.1
-383.0,-929.0,-7945.1
107.0,-1173.0,-8222.0
356.0,-1254.0,-8682.0
69.0,-1326.0,-8888.0
-74.0,-1317.0,-8119.1
50.0,-1551.0,-7971.0
-52.1,-1534.1,-8953.1
126.0,-1113.0,-8953.1
368.0,-1223.0,-9075.0
770.0,-1848.0,-9340.1
775.1,-2100.0,-9357.0
478.1,-2260.1,-8751.0
507.0,-2631.0,-8330.0
770.0,-3014.0,-8098.1
751.1,-3225.0,-8306.0
358.1,-2995.1,-9695.0
220.1,-3057.0,-10495.1
382.1,-3323.0,-10636.1
1623.0,-4022.0,-10552.1
2207.0,-3052.1,-9654.0
2044.1,-1333.1,-12087.0
1620.0,284.0,-14203.1
701.0,758.0,-13530.0
-455.0,682.1,-10861.1
-519.0,354.0,-8854.1
100.1,-718.1,-7490.0
1651.1,-1240.1,-8167.1
2056.1,-1149.0,-9206.0
1737.0,-620.0,-10085.0
811.1,-268.1,-9664.1
239.0,-333.0,-8601.0
373.1,-747.0,-8546.0
548.0,-972.0,-8139.0
744.0,-1321.1,-7954.1



1623.0,-4022.0,-10552.1
2207.0,-3052.1,-9654.0
2044.1,-1333.1,-12087.0
1620.0,284.0,-14203.1
701.0,758.0,-13530.0
-455.0,682.1,-10861.1
-519.0,354.0,-8854.1
100.1,-718.1,-7490.0
1651.1,-1240.1,-8167.1
2056.1,-1149.0,-9206.0
1737.0,-620.0,-10085.0
811.1,-268.1,-9664.1
239.0,-333.0,-8601.0
373.1,-747.0,-8546.0
548.0,-972.0,-8139.0
744.0,-1321.1,-7954.1
1453.1,-1503.0,-8656.1
2046.0,-1728.0,-9118.1
1931.0,-1542.0,-9051.0
1637.0,-1551.0,-8797.1
1309.1,-1757.0,-8699.0
1132.1,-1767.0,-8759.0
979.1,-1946.0,-8704.1
979.1,-1886.0,-9017.0
895.1,-2001.0,-9269.0
696.0,-1934.0,-9745.1
512.0,-1748.0,-9846.0
876.0,-1726.1,-9623.0
1182.0,-1252.1,-9929.0
1352.0,-768.0,-11756.0
1098.0,-246.0,-12216.0
1465.1,356.0,-9889.1
222.0,-1386.0,-9343.1
332.0,-1281.0,-9020.0
21.0,-1036.1,-9000.0
-50.0,-871.1,-9697.1
315.0,-1001.0,-9824.0
1010.0,-1331.0,-9319.1
1450.1,-1625.0,-9125.0
1884.0,-1573.1,-7080.0
667.1,-1882.1,-9269.0
-86.0,-2224.1,-9252.0
0.0,-2116.1,-9317.0
-737.0,-1786.1,-9240.0
-677.0,-1958.0,-8807.0
-402.0,-1920.0,-9185.0
-234.0,-1721.0,-9728.0
-151.1,-1743.0,-9860.0
157.1,-2212.1,-9130.1
224.0,-2305.1,-8909.0
-17.0,-1817.0,-9431.0
291.0,-1611.0,-10272.0
516.0,-2006.0,-10071.0
701.0,-2425.1,-8804.0
387.0,-2966.0,-8586.0
145.1,-2653.1,-8680.1
351.0,-2463.0,-9041.0
452.0,-2514.0,-9932.0
509.0,-2167.1,-10629.0
148.1,-2128.1,-10025.0
-69.0,-2344.1,-8850.0
-254.0,-2574.0,-8830.1
-213.0,-2859.0,-8179.1
-1250.0,-3045.0,-7729.1
-1250.0,-3196.1,-9051.0
-687.0,-3294.0,-9175.1
-1412.0,-3088.1,-9077.0
-1226.0,-3383.0,-9317.0
-725.0,-3177.0,-10696.1
-404.0,-2691.0,-10626.0
-404.0,-2861.0,-10025.0
-14.0,-2665.1,-9690.0
-48.0,-2447.0,-11239.1
78.0,-2018.0,-12149.0
193.1,-936.0,-12065.0
-210.0,-356.0,-11342.0
-811.1,-112.1,-11778.0
-1204.1,-301.1,-10301.0
-1877.0,-977.0,-7705.1
-2088.0,-1096.1,-6743.0
-1932.0,-1336.1,-7080.0
-1353.0,-1202.0,-8040.0
-1032.0,-639.0,-8723.0
-673.1,-687.0,-9642.0
-167.0,-1072.1,-10140.0
-79.1,-1716.0,-8931.0
-536.0,-2255.0,-7104.0
-371.0,-2418.0,-6853.1
-163.1,-2466.0,-7439.0
-131.0,-2305.1,-8950.1
69.0,-2562.0,-9451.1
-45.0,-2768.0,-9676.1
57.0,-3151.1,-10049.0
251.0,-3084.0,-10087.1
-481.1,-2880.0,-9764.0
-1470.0,-2332.1,-9915.0
-553.1,-2856.0,-10511.0
375.0,-3558.0,-10839.0
66.0,-3323.0,-10940.0
-586.1,-2487.0,-10978.1
-220.1,-1455.0,-11929.1
105.0,-14.0,-12750.0
26.0,782.0,-11842.1
528.0,332.0,-10028.0
919.1,-546.0,-8423.0
1201.1,-1400.0,-7075.1
1515.0,-1690.1,-7183.1
861.0,-1221.0,-8230.1
624.0,-1003.1,-8881.1
571.1,-1017.0,-9343.1
275.0,-1436.0,-8907.0
172.1,-2068.1,-8342.0
47.0,-2224.1,-7863.0
334.1,-2509.1,-7751.0
765.0,-2672.0,-7696.1
888.0,-2875.1,-7858.1
660.0,-2753.0,-8230.1
701.0,-3048.0,-8780.0
660.0,-3323.0,-8716.1
351.0,-3543.0,-8771.0
418.1,-3388.1,-9510.0
557.0,-2971.1,-10710.0
725.0,-2653.1,-11390.0
612.0,-2612.0,-11486.0
409.1,-2870.0,-11299.1
464.0,-3301.1,-11067.0
478.1,-2344.1,-10978.1
287.0,-270.0,-12154.1
-658.1,1292.0,-12850.1
-1515.0,1359.0,-11795.0
-1206.0,88.1,-8933.0
-1166.0,-706.1,-7207.1
-1238.0,-1187.0,-6793.1
-1041.0,-1032.0,-7212.0
-538.1,-816.0,-8174.0
64.1,-950.0,-8701.1
334.1,-1130.0,-8984.0
107.0,-1202.0,-9058.1
2.0,-1578.0,-8320.1
-206.0,-1788.0,-7832.0
-208.1,-1913.0,-8249.0
81.0,-2013.0,-8744.0
-141.0,-2066.0,-9415.1
272.0,-2308.1,-9125.0
18.0,-2440.1,-8560.1
-96.0,-2571.0,-8766.0
42.0,-2590.1,-9348.0
325.1,-2794.1,-9527.0
14.0,-2789.0,-9429.0
162.0,-2971.1,-9678.0
198.0,-2923.1,-10554.0
