-33.0,-5985.0,-7380.0
-7.1,-5954.0,-7463.0
-38.0,-5859.0,-7729.1
-60.0,-5863.1,-7662.0
-86.0,-5930.0,-7509.0
-74.0,-5962.1,-7499.0
2.0,-5796.0,-7705.1
57.0,-5799.0,-7751.0
54.0,-5890.1,-7559.0
45.0,-5942.0,-7423.1
-76.1,-5938.1,-7502.0
-158.0,-5839.1,-7767.0
-86.0,-5808.0,-7971.0
52.1,-5827.1,-7705.1
57.0,-5830.1,-7657.1
64.1,-5835.0,-7686.0
45.0,-5796.0,-7868.0
-19.1,-5911.1,-7696.1
14.0,-5902.1,-7621.1
-45.0,-5930.0,-7578.0
-5.0,-5952.0,-7528.1
33.0,-5856.0,-7614.0
